"","gene","ColGM","ColABA","ColTSA","YGM","YABA","YTSA","kClusters"
"5396","AT3G57880",-0.891471001377417,-0.349312080207638,0.869402315391133,-0.976706732942926,-0.181752412924763,1.52983991206161,11
"5397","AT1G75370",-0.952271477073346,-0.380860455957587,0.908274219039145,-0.944565562963751,-0.119433289877284,1.48885656683282,11
"5398","AT4G30870",-0.732811113304553,-0.192293870440316,0.950281539157848,-1.01409238890628,-0.506944924231867,1.49586075772517,11
"5399","AT3G23340",-0.911371246613132,-0.385427081322884,1.08512591754505,-0.864464810791619,-0.33285477593518,1.40899199711777,11
"5400","AT3G19640",-0.765711807937942,-0.332422513255848,1.04102776685438,-1.02176245365908,-0.353164008375159,1.43203301637365,11
"5401","AT5G03970",-0.81583828908323,-0.305049749851105,1.04989112822179,-0.885579639144277,-0.495701075610857,1.45227762546768,11
"5402","AT4G34390",-0.717424627044572,-0.669475297022176,1.08667843988981,-0.994926085142183,-0.0692431973563215,1.36439076667544,11
"5403","AT1G24440",-0.788836793283907,-0.466707984805299,0.900142787996216,-1.07506840972267,-0.0498688007812675,1.48033920059693,11
"5404","AT5G35560",-0.335277890722688,-0.179171872323782,0.937507251562108,-1.3207878052841,-0.507462725246487,1.40519304201495,11
"5405","AT3G17700",-0.126472993929575,-0.470778654965483,0.816781745253946,-1.28015780578248,-0.442817699537394,1.50344540896099,11
"5406","AT3G09830",-0.0897554649193697,-0.588654377721762,0.948537267550644,-1.18235459437372,-0.526654302661124,1.43888147212533,11
"5407","AT5G51290",0.285040197977574,-0.800083979876516,0.967418177605712,-1.30749118313454,-0.36854908215697,1.22366586958474,11
"5408","AT1G19340",0.185106394769081,0.0710927498901344,1.17889015603386,-0.62136411318266,-1.6013775040827,0.787652316572286,11
"5409","AT1G05300",0.285191492549488,0.00883581271984214,0.937201015022923,-0.723085581487677,-1.55566360946361,1.04752087065903,11
"5410","AT3G03660",0.0159214244556369,-0.0763833962219957,1.33296367529647,-0.924220373643867,-1.24705414792601,0.898772818039766,11
"5411","AT1G11350",-0.151653714176173,-0.0653679349847443,1.17495438475156,-0.898016570474168,-1.2097846892124,1.14986852409593,11
"5412","AT2G20210",0.100611539300896,-0.359729525084992,1.16683974937517,-1.3555058581873,-0.659653525084245,1.10743761968048,11
"5413","AT5G04220",0.155785032903292,-0.735370982349016,1.25159320735068,-1.09257253918317,-0.68031341085408,1.1008786921323,11
"5414","AT5G18065",0.097888683151896,-0.532993990611879,1.2202343191158,-1.1131862503503,-0.816881420930543,1.14493865962503,11
"5415","AT5G66810",0.0473374778643692,-0.484873804795445,1.12127914198207,-1.07961520573992,-0.865422440076546,1.26129483076547,11
"5416","AT1G23710",-0.0404516033251603,-0.465511511754826,1.12048865933883,-1.14999895440552,-0.747227428008316,1.28270083815499,11
"5417","AT5G67440",0.208272129646892,-0.526756971483464,1.16206864105746,-0.769242040881582,-1.20641200496463,1.13207024662533,11
"5418","AT3G16810",0.13229274509595,-0.35801868718842,1.44024562931581,-0.880414652898545,-1.15423809455818,0.82013306023339,11
"5419","AT3G15720",0.105027731870921,-0.443906864851191,1.30690909915452,-1.02133481495179,-0.983139378345578,1.03644422712311,11
"5420","AT1G43780",0.370690438139183,-0.457147315113643,1.25849172895139,-1.04325871735441,-1.05764611579549,0.928869981172969,11
"5421","AT2G37050",0.327691286271341,-0.650405617125616,1.28132863033657,-0.910015329536375,-1.02391917897213,0.975320209026209,11
"5422","AT3G03770",-0.247905075130611,-0.35373493139004,0.930130682283595,-0.800176350670163,-1.02842487663733,1.50011055154455,11
"5423","AT5G40270",-0.296241836499655,-0.614426427943696,0.942766606960024,-0.772926699125702,-0.807313093722709,1.54814145033174,11
"5424","AT1G63180",-0.169105520540207,-0.571856964217471,0.993721323694248,-0.747324684965838,-0.972575469063222,1.46714131509249,11
"5425","AT4G32050",-0.174302633580724,-0.52987230716374,0.844499999562272,-0.840827594906421,-0.879246746365987,1.5797492824546,11
"5426","AT1G02880",-0.184098492453384,-0.497666026455628,0.863469445073285,-0.755136487913528,-0.985725533141391,1.55915709489064,11
"5427","AT1G74330",-0.32373074689468,-0.28154845335178,0.845945288368985,-0.543891383921383,-1.21924744954058,1.52247274533944,11
"5428","AT1G69710",-0.278041249361007,-0.266016089708803,1.06455082003391,-0.555895002889027,-1.28786696365404,1.32326848557897,11
"5429","AT1G20410",-0.0952552057920917,-0.567828873739147,0.976700114523683,-0.419566148395505,-1.27610455642602,1.38205466982908,11
"5430","AT3G52190",-0.0189922881592233,-0.535177409858601,1.01438952419223,-0.674695119750445,-1.15886365164435,1.37333894522038,11
"5431","AT5G64990",-0.107361476463672,-0.520643365280132,1.14417367236031,-0.655930171066445,-1.14836799108794,1.28812933153788,11
"5432","AT5G40010",-0.0423423757881797,-0.259898131860253,0.51362237377196,-0.81342563050361,-1.08172222608783,1.68376599046792,11
"5433","AT4G32880",0.0284650422892567,-0.216558795673012,0.870840016017913,-0.778473791273764,-1.29066646924165,1.38639399788126,11
"5434","AT5G47910",0.168459819163604,-0.209253727711738,0.686036650321223,-0.924286541931045,-1.1953843791002,1.47442817925816,11
"5435","AT4G26150",0.126112179674799,-0.071722503892562,0.738947785598146,-0.881149452909082,-1.30750584735428,1.39531783888297,11
"5436","AT5G65460",0.0853430767342763,-0.404803884484589,0.807950847529706,-0.941489676702411,-1.03585089656826,1.48885053349128,11
"5437","AT5G49950",0.270196039971743,-0.461444677515069,0.735284778149804,-0.817233244309572,-1.18025958406461,1.45345668776771,11
"5438","AT2G01450",0.0261011095783821,-0.22789564057511,1.04296543415013,-1.14924272310456,-0.962071713087908,1.27014353303907,11
"5439","AT3G42850",0.201836708762964,-0.33423613075585,0.919000077805545,-1.17140037986595,-0.938257633663504,1.3230573577168,11
"5440","AT2G40140",0.409973124798001,-0.229400787381832,0.731610084803133,-1.23546208314647,-0.992791321885726,1.31607098281289,11
"5441","AT1G63020",0.205974955017796,-0.312657748711127,0.691310903674293,-1.17990213949547,-0.88823060868225,1.48350463819676,11
"5442","AT1G04700",-0.0676845520290644,-0.254392229481593,0.813716703933013,-1.22709393532644,-0.748597922068571,1.48405193497266,11
"5443","AT5G61900",-0.0113859416025211,-0.126601192524961,0.784499919491027,-1.11259040186197,-0.996174517436743,1.46225213393517,11
"5444","AT5G09690",-0.196821463472121,-0.150555405480764,0.781709617051314,-1.10605639575912,-0.863837591855461,1.53556123951616,11
"5445","AT2G41790",-0.214321615373466,-0.0997698663160688,1.04971617056221,-1.2047368865605,-0.833335301854198,1.30244749954203,11
"5446","AT2G25930",-0.20587561982014,-0.388706775937001,1.06392183907978,-1.06470848587699,-0.789457668944263,1.38482671149861,11
"5447","AT3G04620",-1.05230658463952,-0.0243477906962715,1.13213528763542,0.0354353250517192,-1.18671601769207,1.09579978034072,11
"5448","AT5G66650",-0.769457335540175,0.162003421946501,1.16164236571292,-0.496843806956148,-1.20845606157078,1.15111141640768,11
"5449","AT2G26710",-0.685281546862571,-0.24149978676476,0.733025685540992,-0.00656096969699418,-1.29888314490017,1.4991997626835,11
"5450","AT3G24715",-0.301359587101461,-0.275438275700129,0.549066177794702,-0.0460025021279306,-1.46762748810529,1.54136167524011,11
"5451","AT1G62180",-0.854647206390271,-0.898267075523393,1.44124979502939,-0.625667061348369,-0.0579930123172144,0.995324560549852,11
"5452","AT5G67280",-0.805622156825178,-0.414601571572046,1.49470036929167,-0.598085426283476,-0.714232645106544,1.03784143049557,11
"5453","AT4G29040",-0.910325508879215,-0.4938996655946,1.37949091752286,-0.476152914681257,-0.663944138065008,1.16483130969722,11
"5454","AT4G32500",-0.859135750835593,-0.477296538107507,1.43893200667952,-0.547114673404958,-0.662388165096937,1.10700312076547,11
"5455","AT5G57035",-0.860970500186624,-0.278943618107948,1.32524558767899,-0.529997384735081,-0.848536736172597,1.19320265152326,11
"5456","AT3G14700",-0.746229833239132,-0.465435620540102,1.39505614685853,-0.50384547163161,-0.833533943840702,1.15398872239301,11
"5457","AT3G01700",-0.843987990643664,-0.391206314043468,1.40055804107825,-0.377856342034898,-0.895683608930977,1.10817621457476,11
"5458","AT1G72560",-0.0772899487115552,-0.822074708171444,1.58704397961206,-0.627967349845481,-0.86752689212771,0.807814919244133,11
"5459","AT4G37580",-0.149106961240702,-0.863332186239829,1.66877504936026,-0.58367607274536,-0.779396870387523,0.706737041253148,11
"5460","AT5G04040",-0.245447536511482,-0.868758044869615,1.54954113674595,-0.687336495725211,-0.673922506268106,0.925923446628464,11
"5461","AT3G55700",-0.26164668876764,-0.704114434121222,1.55842190151678,-0.694095401878699,-0.821111838060985,0.922546461311766,11
"5462","AT1G71010",-0.286101337605053,-0.760205036837206,1.56005739758537,-0.643095343366339,-0.796872570468475,0.926216890691703,11
"5463","AT5G63010",-0.327065215477331,-0.759221449273402,1.52406570048437,-0.626608589425801,-0.795351555366782,0.984181109058948,11
"5464","AT4G15020",-0.415551986641449,-0.673585483662603,1.61207582318853,-0.667197468278917,-0.740044338406132,0.884303453800573,11
"5465","AT1G50400",-0.335067601735816,-0.609487787593235,1.63936561323848,-0.648619015176221,-0.861833133168863,0.815641924435653,11
"5466","AT4G30150",-0.376856050397713,-0.809585109268456,1.63630942981745,-0.640669746963648,-0.644998677979509,0.835800154791871,11
"5467","AT3G14270",-0.34277330069064,-0.822309916572045,1.6411416466507,-0.556027224094216,-0.73480692393033,0.814775718636532,11
"5468","AT3G56630",-0.510998476480105,-0.676194235207246,1.67449805650654,-0.552315961817226,-0.73252150809763,0.797532125095666,11
"5469","AT2G30080",-0.433781019046154,-0.730294278372682,1.71187767229902,-0.618122720087482,-0.658897086205779,0.729217431413081,11
"5470","AT1G27980",-0.458656605770247,-0.866778895167996,1.53144922508317,-0.573669815995958,-0.621252439847305,0.988908531698341,11
"5471","AT1G78000",-0.59841654533358,-0.851151436002283,1.44255319767226,-0.443168251997901,-0.652048340108173,1.10223137576968,11
"5472","AT4G31520",-0.430134957175838,-0.574197599155354,1.47880786096049,-0.776474437391954,-0.757266379276435,1.05926551203909,11
"5473","AT3G49000",-0.512614366919491,-0.615374980577211,1.5168239308084,-0.657589941019166,-0.757038625505923,1.0257939832134,11
"5474","AT3G17740",-0.47424596359201,-0.557452354485669,1.50095636074485,-0.678906780724658,-0.824846790047457,1.03449552810495,11
"5475","AT1G12780",-0.415095320820508,-0.680709937856074,1.55613553837646,-0.791220718423276,-0.628909101724673,0.959799540448074,11
"5476","AT1G45248",-0.54578125488382,-0.701646652835714,1.5418472373273,-0.723916307870185,-0.565069837519099,0.994566815781513,11
"5477","AT1G73700",-0.515770314125464,-0.661098946529864,1.47132191669634,-0.760121709087112,-0.617439587308805,1.0831086403549,11
"5478","AT1G26770",-0.611337770134389,-0.574589259495702,1.46401388903347,-0.656782284836814,-0.718867174878399,1.09756260031183,11
"5479","AT5G24660",-0.604837958714348,-0.641574948021261,1.48253032886964,-0.54587795253732,-0.761279633939127,1.07104016434242,11
"5480","AT2G39870",-0.668357171527551,-0.567961671335084,1.55328298756157,-0.507204591574106,-0.783138844316986,0.973379291192154,11
"5481","AT4G21800",-0.679771591183011,-0.597999819887843,1.54858807609608,-0.616310870116509,-0.646600063894831,0.992094268986111,11
"5482","AT4G03320",-0.697087684400997,-0.572590812427551,1.54163233508034,-0.613980851999272,-0.657875671342047,0.999902685089522,11
"5483","AT5G54870",-0.701270383364959,-0.571037238715482,1.55282192047163,-0.618528338285018,-0.646828856278768,0.984842896172592,11
"5484","AT2G27050",-0.692399814373491,-0.500557736544579,1.51726978435932,-0.638672192046421,-0.711901026769529,1.0262609853747,11
"5485","AT5G61490",-0.65132796340262,-0.480855873788891,1.52776821446047,-0.642400924233457,-0.761841873152319,1.00865842011681,11
"5486","AT5G58290",-0.735983869200145,-0.659786218130078,1.59558230944652,-0.507530617489117,-0.611710639529569,0.919429034902388,11
"5487","AT1G36370",-0.654060856392515,-0.805801404617563,1.55285404284373,-0.415807779573967,-0.640630535217377,0.963446532957692,11
"5488","AT1G77885",-0.612624056973285,-0.746508585344041,1.55960269901976,-0.493766139435098,-0.674400014934182,0.967696097666844,11
"5489","AT2G42530",-0.701145894727949,-0.701145894727949,1.46724992257944,-0.446756932625304,-0.701145894727949,1.08294469422971,11
"5490","AT2G43720",-0.682860455058718,-0.684298053492626,1.5571015249447,-0.467887486544727,-0.692690962862365,0.97063543301374,11
"5491","AT1G61440",-0.72973091567865,-0.669822412090364,1.52906395296784,-0.400301271698008,-0.725966754932354,0.996757401431534,11
"5492","AT4G29510",-0.59942744560494,-0.305289272850177,1.41565579003777,-0.508452397616013,-1.07009247251544,1.0676057985488,11
"5493","AT4G16146",-0.601185322624183,-0.530153850415406,1.46670395494143,-0.527679402501177,-0.88091858307761,1.07323320367694,11
"5494","AT4G21430",-0.542251532736613,-0.4727712106413,1.43508698704127,-0.511756259247452,-0.992633124284876,1.08432513986897,11
"5495","AT1G74670",-0.499933050416942,-0.653546399468038,1.54079408983064,-0.505384957368724,-0.859254927950456,0.977325245373519,11
"5496","AT5G22330",-0.419717799444176,-0.563637506968396,1.45472045102274,-0.610997272668273,-0.931900439314908,1.07153256737301,11
"5497","AT5G11030",-0.426004701896991,-0.632935623175854,1.42491982834341,-0.580373947732117,-0.899703856713002,1.11409830117456,11
"5498","AT5G12080",-0.446264244857176,-0.624239042140703,1.43563258069505,-0.477942508799208,-0.972024353381234,1.08483756848327,11
"5499","AT4G22770",-0.391752028892036,-0.686565984972246,1.50510244107749,-0.479137597697576,-0.943070770504365,0.995423940988729,11
"5500","AT2G38230",-0.546462979938224,-0.813814067140373,1.6538367638765,-0.601225129784339,-0.515162126922457,0.822827539908892,11
"5501","AT3G07565",-0.755429876906601,-0.578821143381975,1.44292761262818,-0.69518785590369,-0.530445710825295,1.11695697438938,11
"5502","AT1G77570",-0.702871814787072,-0.612502486512109,1.50551366144387,-0.709264653456635,-0.523520569700762,1.0426458630127,11
